1,0.7896560185818763,0.8817560703100854,0.755978514958227,0.5062734595806876,0.5487960778283223,0.4394525943955683,0.5487964416089567
2,0.7579873416508112,0.8500068580704512,0.7107960000569337,0.3996435058615316,0.46071366441536177,0.34762609396413796,0.4607140030006917
3,0.903942006884199,0.7349879799260851,0.9400446921346055,0.6802045940842628,0.6084720132110801,0.4897552149974508,0.6084724114040378
4,0.9126832841977235,0.7413715591151636,0.9581069705483783,0.7044861307505781,0.6300859085505411,0.5054863491537531,0.6300863206447136
5,0.9217051363817267,0.8519628086044599,0.9269698954096915,0.6066864608965096,0.6333972573186227,0.5022845224959805,0.6333976746790241
6,0.9036072468396522,0.887430935825208,0.8928413392598809,0.5895355684254668,0.628705900721732,0.5088359450369727,0.6287063037621685
7,0.8993298399851306,0.629100200335386,0.9819358922035061,0.7612931335900526,0.5887948042184423,0.4640772525950927,0.5887951951649056
8,0.9056117500836673,0.7458540655889405,0.9580516267163225,0.6928715511430005,0.6326352773652912,0.5001574509156697,0.6326356989889779
9,0.909232836104873,0.7058566892438484,0.9678241728421022,0.7058347140921823,0.6131201920088166,0.4886951861950195,0.6131205991444229
10,0.9279980424456952,0.8480529654473625,0.933160508702617,0.6259822998849018,0.6477768226266266,0.5180087922625725,0.6477772421412046
11,0.8757265339065087,0.4548709833610798,0.9793474343212296,0.6475035210043134,0.4442995893953532,0.33591165687036806,0.44429991811640185
12,0.9167751769586896,0.76803816156496,0.942862398532977,0.6639998264313592,0.6244251539632232,0.5029920423873228,0.6244255596966919
13,0.9182870257394216,0.7992217805387475,0.9449106794168639,0.6439703529637771,0.6332566072918872,0.5075579659528228,0.6332570227069888
14,0.9057054861591015,0.7606975775546652,0.9536628942301403,0.6415211907386182,0.6068197569889939,0.4767953835503064,0.6068201649234453
15,0.90139650237147,0.8089386155074108,0.9236016119556862,0.5817145262706885,0.5862990921022475,0.4591372542097039,0.586299488185078
16,0.8912364282541907,0.6201737491127954,0.9618588011325617,0.6571741129762494,0.5367657539070381,0.4106114728897742,0.5367661419787225
17,0.896814922686654,0.6640216148879549,0.9521766065094067,0.6535586196926256,0.5791412564774465,0.4487712775376792,0.5791416663408739
18,0.8863339643508403,0.70902546317484,0.9332224289254464,0.589492410915797,0.5497368176718141,0.4177834280972771,0.5497372164446334
19,0.8762074959660638,0.484600401833742,0.98407175772172,0.6355693955506295,0.455863542438981,0.34759762063591865,0.4558638705997356
20,0.8651311934231026,0.3968742161967186,0.980186045410449,0.6431963225029379,0.41761774883525227,0.30082485976246864,0.41761809489406865
21,0.8798494325652478,0.5562353313596632,0.9575840174671637,0.6133945321598059,0.49294861023769776,0.3711570917016006,0.4929489835712837
22,0.8292632392968459,0.16764216720450484,0.9933712994643511,0.33958657865393027,0.16654197991466443,0.1238891395107363,0.16654211459558282
23,0.8305477772678234,0.19423151936080343,0.9949261095669688,0.3856838859490215,0.19688937275887167,0.1467468111629413,0.1968895229582992
24,0.8572536256195958,0.4420351291542429,0.9813575128619467,0.6546598389773784,0.41720440137730846,0.30160878240792977,0.41720474128997687
25,0.8602586647697364,0.497552766868122,0.959584000830185,0.5683266765634836,0.43138494666062416,0.31516695006097817,0.4313853093912378
26,0.8529606116721985,0.3438641403528802,0.9796083201302992,0.5820130756917518,0.3484376155112674,0.24818694485180057,0.34843792347865515
27,0.8686432604030125,0.42496059293783867,0.9702015725491587,0.5512861956362025,0.3905944191047606,0.28563874194373107,0.3905947384354694
28,0.814641437389394,0.032636152054521014,0.9986065891892534,0.1999740213652053,0.04120606123140541,0.025973843698802842,0.04120610921186721
29,0.8141790300402859,0.03749261309389706,0.9988557528499028,0.15274489039252337,0.0392066399603877,0.025942697401927162,0.03920667883960073
30,0.8350104182807416,0.2257371797555926,0.9936892422461271,0.404711543469925,0.22129466557572608,0.16627379987829408,0.22129483206277256
31,0.8500052197907286,0.31547346383074076,0.9881993308362291,0.5328610710264308,0.3124309678441504,0.22945329420620328,0.31243121799932927
32,0.817487572048352,0.08054468565546755,0.9974965531545233,0.2314920056167275,0.08369616045524601,0.05688954886274849,0.08369623797573496
33,0.8208336324989961,0.11963465420232886,0.9959161252610806,0.17394384398637658,0.11018681480364012,0.08093094920016947,0.11018690694553196
34,0.8235172098281653,0.12509017448525334,0.995336644617107,0.23569746735799654,0.1227451093696685,0.08858540511702366,0.12274521537511403
35,0.8406865239992896,0.29903848675117145,0.9896551192281606,0.39101319185406713,0.25967969340138275,0.19863879309070495,0.259679883497668
36,0.8205901053165744,0.11137208801664945,0.9965218421875037,0.23345685952910686,0.11101719831376222,0.07884040119209158,0.11101729068523059
37,0.8139144561897841,0.04232638607701353,0.9991621918899348,0.10576210314260531,0.04147866460221934,0.029400221066424422,0.041478698556959494
38,0.8237981300755643,0.15534888409170433,0.9958473826542416,0.2447459152606536,0.1405856017943403,0.10381606778921754,0.1405857105733954
39,0.8152056676920513,0.049848549732212574,0.9984277965610073,0.1334113624579076,0.04879955631140369,0.033919229909207094,0.04879960001506187
